Filtro;Pregunta;Agente1;Agente2;Agente3;Region;Grupo de edad;Sexo;"De acuerdo y totalmente de acuerdo con que ""Los hombres son la cabeza del hogar""";"De acuerdo y totalmente de acuerdo con que ""Cuando las mujeres dicen No, quieren decir Sí""";"De acuerdo y totalmente de acuerdo con que ""Los problemas familiares sólo deben discutirse con miembros de la familia.""";"De acuerdo y totalmente de acuerdo con que: ""La ropa sucia se lava en casa""";"De acuerdo y totalmente de acuerdo con que: ""Prefiero un hijo/a delincuente que gay/homosexual.""";"De acuerdo y totalmente de acuerdo con: ""El papel más importante de las mujeres es cuidar su casa y cocinar para su familia.""";"De acuerdo y totalmente de acuerdo con que: ""Algunas veces se justifica golpear a las mujeres.""";"De acuerdoy totalmente de acuerdo: ""Los hombres siempre están listos para tener sexo"" ";"De acuerdo y totalmente de acuerdo "" Yo nunca tendría un amigo gay"" ";"De acuerdo y totalmente de acuerdo: ""Para ser hombre es preciso ser aguerrido y valiente"" ";"De acuerdo y totalmente de acuerdo: ""Las mujeres que cargan condones son fáciles"" ";"De acuerdo y totalmente de acuerdo: ""No me gusta cuando veo a un hombre con actitudes femeninas""";"De acuerdo y totalmente de acuerdo: ""Un hombre que es hombre solo se acuesta con mujeres"" ";Al menos una vez:  Usted fue o ha sido castigado/a o agredido/a físicamente por parte de alguno de sus padres.;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no quiere tener ese hijo/a;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no tiene plata con que mantenerlo/a;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando está muy jóven ;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando la mujer se embaraza sin consultarle;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no sabe si el hijo/a es suyo;De acuerdo y totalmente de acuerdo: Cuando los hombres están bravos es mejor no provocarlos;"De acuerdo y totalmente de acuerdo: ""A veces está bien que los hombres golpeen a sus parejas"" ";"De acuerdo y totalmente de acuerdo: ""Una buena esposa obedece a su esposo aunque no esté de acuerdo"" ";"De acuerdo y totalmente de acuerdo: ""Si un hombre maltrata a su esposa, otras personas ajenas a la familia deben intervenir.""";"De acuerdo y totalmente de acuerdo: ""Las mujeres que siguen con sus parejas después de ser golpeadas es porque les gusta.""";Si ve a un hombre golpeando a una mujer - interviene durante el episodio;Si ve a un hombre golpeando a una mujer - Habla con él después del episodio ;Si ve a un hombre golpeando a una mujer - Hace de cuenta que no es con usted ;Si ve a un hombre golpeando a una mujer - Llama a la policía ;Si ve a un hombre golpeando a una mujer - No hace nada, es problema de él ;Si ve a un hombre golpeando a una mujer - Mueve a sus vecinos para hacer algo ;En su relación de pareja, trata de evitar que ella se vea con las amigas ;En su relación de pareja, trata de evitar el contacto de su pareja con su familia ;En su relación de pareja, insiste en saber donde está ella todo el tiempo ;En su relación de pareja, usted la ignora o la trata con indiferencia ;En su relación de pareja, se pone bravo si ella habla con otra persona ;En su relación de pareja sospecha, que ella le es infiel ;En su relación de pareja, espera que ella le pida permiso para ir al médico ;En su rleación de pareja, espera que le pida permiso sobre su vestuario, maquillaje o cambio de peinado;"De acuerdo y totalmente de acuerdo: ""Las mujeres que se visten de manera provocativa se exponen a que las violen"" ";"De acuerdo y totalmente de acuerdo con que: ""Cuando una mujer es violada, generalmente es porque ella se puso en esta situación"" ";Si pudiera, tendría un arma de fuego para protección ;Me daría vergüenza sair corriendo de una pelea ;Estar cerca de un homosexual me incomoda;Frente a una situación de violencia acudió a una persona familiar;Frente a una situación de violencia acudió a un amigo o amiga;Frente a una situación de violencia acudió a un cura;Frente a una situación de violencia acudió a un profesor o profesora;Frente a una situación de violencia acudió a un centro de salud;Frente a una situación de violencia acudió a la policía;Frente a una situación de violencia acudió a la defensoría del pueblo;Frente a una situación de violencia acudió a la Alcaldía;Frente a una situación de violencia acudió a la personería;Frente a una situación de violencia acudió al ICBF;Frente a una situación de violencia acudió a la casa de justicia ;Frente a una situación de violencia acudió a la casa de víctimas ;Frente a una situación de violencia acudió a la Comisaría de Familia;Frente a una situación de violencia acudió a la Fiscalía ;Frente a una situación de violencia acudió a la Gobernación;Frente a una situación de violencia acudió a un psicológo o psicológa;Frente a una situación de violencia acudió a otra persona ;De quienes acudieron a una institución, le recibieron la denuncia;De quienes acudieron a una institución, le explicaron el procedimiento legal;De quienes acudieron a una institución, le dijeron cuáles eran sus derechos;De quienes acudieron a una institución, le ordenaron o le hicieron exámenes médicos ;De quienes acudieron a una institución, la remitieron a atención psicosocial ;De quienes acudieron a una institución, le dieron protección ;De quienes acudieron a una institución, consideran que, no le pusieron atención a su caso;De quienes acudieron a una institución, consideran que, nadie sabia como ayudarla;De quienes acudieron a una institución, consideran que, la hicieron sentir mal ;De quienes acudieron a una institución, consideran que, le dijeron que era culpa suya ;De quienes acudieron a una institución, consideran que, le pidieron que llevara pruebas que no tenía ;De quienes acudieron a una institución, consideran que, la hicieron ir muchas veces sin resolverle nada ;De quienes acudieron a una institución, consideran que, la hicieron conciliar con el agresor;Ha sufrido formas de violencia física ;Ha sufrido formas de violencia sexual ;Ha sufrido formas de violencia psicológica;Su pareja le controla como usa su dinero, como forma de violencia económica ;Ha sufrido alguna de las formas de violencia de género ;Se justifica usar la violencia cuando una propiedad está en riesgo ;Se justifica usar la violencia cuando está en riesgo un ser querido;Se justifica usar la violencia cuando encuentra a su pareja con otra persona ;Se justifica usar la violencia cuando está en riesgo la patria ;Se justifica usar la violencia cuando está en riesgo la hombría ;Se justifica usar la violencia cuando está en riesgo su honor ;Se justifica usar la violencia cuando está en riesgo el honor de la familia ;Se justifica usar la violencia cuando le provocan ;Consideran que se justifica el uso de la violencia
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, le dijeron cu�les eran sus derechos;48;33.1;18.9;PACIFICO MEDIO;35 a 39 años;HOMBRE;98,73%;94,00%;99,59%;99,73%;0,83%;4,32%;2,37%;6,50%;5,09%;4,14%;0,41%;1,78%;99,59%;97,49%;94,88%;95,15%;3,05%;95,29%;97,91%;99,59%;1,51%;2,37%;96,90%;6,23%;97,36%;97,76%;3,91%;6,68%;95,87%;7,63%;34,73%;0,00%;11,31%;20,92%;11,31%;17,15%;15,08%;3,77%;2,92%;0,00%;94,59%;3,64%;1,78%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;2,95%;94,91%;3,05%;97,64%;2,51%;4,60%;4,73%;94,20%;100,00%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, le ordenaron o le hicieron ex�menes médicos ;48;33.1;18.9;PACIFICO MEDIO;40 a 44 años;HOMBRE;58,97%;20,32%;93,91%;100,00%;0,00%;63,05%;7,37%;61,66%;38,51%;97,87%;40,47%;38,51%;99,57%;46,14%;44,43%;4,81%;3,11%;18,62%;76,57%;93,48%;19,04%;96,89%;61,78%;76,57%;55,99%;57,27%;43,16%;55,99%;44,86%;59,39%;17,67%;35,34%;17,67%;0,00%;17,67%;0,00%;0,00%;0,00%;42,17%;0,00%;76,43%;4,81%;4,39%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;54,15%;57,69%;51,60%;76,14%;57,95%;97,87%;100,00%;19,04%;100,00%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, la remitieron a atención psicosocial ;48;33.1;18.9;PACIFICO MEDIO;45 a 49 años;HOMBRE;94,82%;71,99%;13,32%;97,04%;5,58%;98,03%;5,61%;96,79%;2,53%;67,11%;28,94%;5,61%;100,00%;89,64%;66,25%;69,21%;64,28%;67,49%;6,60%;74,69%;1,97%;71,74%;65,14%;92,42%;92,17%;95,13%;91,56%;94,82%;91,56%;94,82%;22,32%;0,00%;87,55%;0,00%;22,32%;26,55%;66,22%;0,00%;92,85%;0,00%;97,78%;90,20%;28,01%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;71,43%;72,17%;5,91%;70,19%;70,19%;75,12%;73,15%;72,42%;77,35%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, le dieron protección ;48;33.1;18.9;PACIFICO MEDIO;50 a 54 años;HOMBRE;59,71%;41,02%;51,47%;100,00%;48,53%;90,46%;49,44%;50,17%;33,69%;50,17%;50,17%;34,26%;100,00%;69,85%;58,98%;8,24%;8,24%;0,00%;23,81%;2,03%;8,24%;83,13%;100,00%;57,68%;75,28%;73,98%;58,41%;34,99%;58,41%;75,28%;32,84%;0,00%;10,95%;0,00%;0,00%;0,00%;0,00%;0,00%;57,68%;0,00%;51,47%;58,98%;48,53%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;50,17%;51,47%;50,17%;67,04%;50,17%;26,75%;67,04%;50,17%;67,04%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, no le pusieron atención a su caso;48;33.1;18.9;PACIFICO MEDIO;55 a 59 años;HOMBRE;85,06%;74,13%;87,68%;88,81%;0,00%;91,55%;7,17%;84,12%;13,07%;77,83%;74,77%;0,00%;98,41%;22,12%;86,29%;80,70%;82,29%;77,88%;9,10%;11,92%;71,60%;79,47%;84,17%;2,53%;9,10%;88,13%;88,08%;20,58%;91,55%;22,17%;87,30%;4,12%;4,12%;2,23%;2,23%;1,89%;0,00%;0,00%;77,18%;0,00%;97,47%;85,99%;74,42%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;73,48%;86,29%;74,66%;76,30%;76,30%;81,88%;86,06%;78,77%;86,29%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, nadie sabia como ayudarla;48;33.1;18.9;PACIFICO MEDIO;14 a 19 años;MUJER;82,44%;3,89%;83,64%;96,91%;1,23%;37,96%;1,05%;46,55%;17,46%;59,67%;29,94%;12,59%;89,32%;62,29%;60,14%;66,65%;66,99%;63,31%;61,82%;57,61%;0,00%;6,49%;95,83%;83,72%;28,70%;77,07%;15,80%;31,68%;18,80%;82,50%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;68,10%;0,00%;72,83%;31,25%;15,96%;84,48%;18,44%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;63,96%;63,96%;63,96%;0,00%;0,00%;0,00%;24,02%;87,99%;12,01%;12,01%;12,01%;100,00%;100,00%;7,84%;7,26%;12,40%;0,28%;17,71%;59,65%;14,58%;52,51%;20,36%;7,03%;64,49%;59,29%;18,30%;76,33%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, la hicieron sentir mal ;48;33.1;18.9;PACIFICO MEDIO;20 a 24 años;MUJER;36,84%;0,99%;89,00%;98,15%;1,69%;42,58%;0,74%;95,01%;10,75%;51,30%;0,00%;13,96%;87,89%;5,77%;64,10%;65,16%;56,88%;65,16%;18,01%;35,92%;0,00%;9,32%;64,01%;11,63%;38,09%;35,09%;44,79%;42,87%;13,68%;50,94%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;17,81%;0,00%;58,38%;35,04%;8,70%;99,22%;0,78%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;33,33%;100,00%;100,00%;100,00%;33,33%;33,33%;33,33%;33,33%;0,00%;0,00%;0,00%;0,00%;100,00%;0,00%;0,42%;50,75%;1,48%;50,75%;10,01%;19,40%;10,64%;17,55%;8,86%;19,08%;20,65%;18,29%;22,22%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, le dijeron que era culpa suya ;48;33.1;18.9;PACIFICO MEDIO;25 a 29 años;MUJER;53,40%;1,43%;90,34%;98,20%;0,89%;60,77%;0,33%;96,99%;8,34%;10,05%;7,39%;10,13%;60,13%;48,09%;16,45%;7,73%;14,39%;7,91%;8,77%;58,46%;0,00%;48,11%;96,98%;7,52%;91,96%;95,23%;52,64%;97,70%;51,50%;97,52%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;54,31%;0,00%;8,21%;85,03%;7,80%;75,15%;72,71%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;14,27%;9,52%;0,00%;0,28%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;94,15%;3,57%;1,79%;92,37%;92,37%;0,89%;0,00%;0,00%;4,06%;1,79%;36,75%;35,53%;37,11%;0,82%;37,68%;57,13%;88,68%;87,53%;57,37%;52,93%;54,36%;57,79%;85,03%;89,93%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, le pidieron que llevara pruebas que no tenía ;48;33.1;18.9;PACIFICO MEDIO;30 a 34 años;MUJER;38,20%;0,91%;97,18%;91,61%;0,77%;71,41%;0,56%;78,32%;8,86%;9,16%;7,59%;74,06%;64,81%;3,31%;44,01%;44,48%;82,73%;44,25%;45,68%;91,83%;0,30%;29,90%;91,71%;55,33%;44,60%;45,14%;81,00%;70,78%;55,44%;97,18%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;1,93%;0,00%;62,84%;8,50%;0,51%;10,30%;89,70%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;;;;;;;;;;;;;;7,90%;0,41%;15,12%;0,00%;16,19%;47,37%;63,35%;67,69%;48,21%;0,81%;54,65%;55,16%;22,90%;84,80%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, la hicieron ir muchas veces sin resolverle nada ;48;33.1;18.9;PACIFICO MEDIO;35 a 39 años;MUJER;35,06%;0,65%;82,96%;98,62%;9,80%;60,22%;0,00%;59,39%;6,04%;7,97%;4,07%;19,29%;76,70%;34,25%;42,73%;37,49%;37,23%;43,07%;43,98%;65,98%;0,00%;36,78%;69,61%;31,81%;59,37%;66,28%;38,16%;97,72%;39,32%;97,41%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;64,68%;0,00%;12,66%;31,17%;0,65%;68,85%;4,73%;0,00%;0,00%;0,00%;0,00%;0,00%;3,59%;0,68%;0,00%;0,00%;27,54%;0,00%;0,00%;0,00%;2,03%;22,83%;100,00%;52,18%;45,11%;86,23%;37,80%;41,76%;45,11%;37,80%;53,77%;44,46%;85,61%;42,27%;90,70%;7,88%;0,91%;17,44%;0,00%;18,87%;64,35%;73,17%;48,43%;34,95%;10,21%;67,74%;69,11%;57,39%;73,56%
Experiencia de las mujeres respecto a la respuesta a las VCM;De quienes acudieron a una institución, consideran que, la hicieron conciliar con el agresor;48;33.1;18.9;PACIFICO MEDIO;40 a 44 años;MUJER;68,34%;0,13%;92,64%;96,70%;11,33%;74,25%;1,30%;86,67%;55,99%;27,74%;21,16%;16,80%;65,83%;25,81%;32,56%;26,64%;32,24%;32,30%;36,05%;61,82%;0,00%;58,53%;96,99%;27,96%;91,81%;92,02%;46,56%;82,62%;65,88%;85,00%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;28,33%;0,00%;12,54%;23,67%;12,39%;10,67%;39,93%;0,00%;0,00%;0,00%;8,87%;45,32%;0,00%;3,19%;0,00%;0,00%;0,00%;0,00%;0,90%;0,00%;0,00%;0,00%;100,00%;100,00%;24,45%;1,90%;5,70%;5,70%;22,55%;22,55%;75,55%;0,00%;16,85%;22,55%;18,75%;7,07%;2,61%;35,06%;0,00%;35,89%;26,99%;61,59%;51,14%;27,27%;11,26%;54,88%;57,23%;52,10%;69,67%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Los hombres son la cabeza del hogar.;48;33.1;18.9;PACIFICO MEDIO;45 a 49 años;MUJER;57,36%;1,57%;95,65%;96,86%;3,14%;59,36%;1,57%;59,36%;5,49%;47,95%;6,70%;7,84%;60,14%;39,69%;37,86%;42,99%;43,78%;6,27%;49,17%;55,79%;0,00%;42,56%;81,11%;16,42%;44,99%;5,92%;50,30%;58,75%;47,17%;54,40%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;41,42%;0,00%;39,07%;10,62%;4,70%;47,99%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;4,03%;0,00%;0,00%;0,00%;0,00%;0,00%;47,99%;0,00%;100,00%;100,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;39,68%;0,00%;33,15%;0,00%;72,83%;6,27%;16,11%;9,41%;14,55%;10,62%;12,98%;12,98%;10,19%;18,47%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Cuando las mujeres dicen No, quieren decir Sí.;48;33.1;18.9;PACIFICO MEDIO;50 a 54 años;MUJER;85,77%;0,25%;36,50%;100,00%;0,00%;88,79%;0,00%;39,06%;22,61%;15,70%;9,93%;10,37%;90,27%;18,07%;76,47%;76,60%;76,34%;76,47%;76,72%;95,79%;0,61%;85,88%;87,10%;28,95%;22,51%;25,53%;13,61%;77,33%;73,64%;84,22%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;78,41%;0,00%;9,85%;12,62%;0,13%;44,66%;1,54%;0,00%;0,00%;0,00%;1,09%;0,00%;0,00%;2,19%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;52,06%;100,00%;100,00%;2,06%;0,00%;0,00%;2,06%;100,00%;0,00%;97,94%;0,00%;0,00%;97,94%;2,06%;10,19%;11,98%;1,02%;0,00%;22,59%;1,52%;17,10%;4,39%;61,29%;1,25%;61,31%;61,31%;61,31%;77,01%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Los problemas familiares sólo deben discutirse con miembros de la familia.;48;33.1;18.9;PACIFICO MEDIO;55 a 59 años;MUJER;64,93%;16,80%;46,28%;78,69%;0,00%;76,35%;15,04%;83,33%;26,70%;37,49%;28,84%;32,22%;86,88%;68,83%;37,61%;48,26%;43,94%;33,29%;55,04%;38,18%;0,00%;33,22%;29,80%;23,27%;31,60%;38,19%;66,32%;55,99%;69,70%;49,60%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;1,21%;0,00%;6,02%;16,55%;16,62%;100,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;;;;;;;;;;;;;;5,27%;0,00%;5,01%;0,00%;5,27%;16,30%;43,94%;0,00%;16,80%;27,64%;48,76%;33,72%;34,17%;65,95%
;;33;25.6;41.4;PACIFICO Y FRONTERA NARINENSE;14 a 19 años;HOMBRE;66,07%;18,14%;85,75%;85,96%;4,92%;71,03%;15,81%;89,92%;39,43%;67,47%;63,47%;48,05%;79,37%;27,06%;27,11%;16,85%;56,02%;43,54%;56,27%;82,59%;13,67%;56,88%;77,44%;57,33%;80,06%;48,17%;42,78%;90,05%;44,71%;80,25%;11,05%;0,00%;35,82%;34,55%;11,05%;43,88%;18,99%;6,99%;55,14%;0,00%;81,37%;48,88%;32,13%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;56,74%;72,07%;50,13%;61,46%;48,66%;59,89%;68,40%;54,14%;84,93%
;;33;25.6;41.4;PACIFICO Y FRONTERA NARINENSE;20 a 24 años;HOMBRE;85,69%;32,62%;78,88%;66,60%;33,75%;82,93%;31,12%;76,03%;20,23%;57,17%;65,84%;26,74%;92,89%;30,71%;20,64%;35,95%;27,04%;31,66%;58,08%;69,06%;12,62%;82,11%;43,41%;55,86%;65,01%;40,39%;37,09%;64,39%;33,94%;53,81%;14,34%;10,77%;11,66%;1,79%;0,00%;40,57%;0,00%;3,57%;62,40%;0,00%;23,73%;53,97%;31,68%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;40,22%;76,57%;48,20%;47,81%;42,11%;63,60%;76,61%;49,80%;84,36%
;;33;25.6;41.4;PACIFICO Y FRONTERA NARINENSE;25 a 29 años;HOMBRE;84,05%;33,37%;79,09%;100,00%;4,98%;83,60%;24,69%;87,93%;62,69%;76,51%;64,14%;38,27%;96,42%;72,41%;48,83%;23,03%;15,15%;67,62%;68,42%;98,59%;1,45%;75,55%;82,62%;66,26%;73,73%;22,99%;38,55%;80,36%;21,23%;64,44%;14,14%;14,14%;27,48%;14,14%;14,14%;54,56%;0,00%;0,00%;33,03%;0,00%;35,32%;71,53%;46,76%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;80,50%;100,00%;86,18%;36,64%;64,75%;71,74%;100,00%;84,85%;100,00%
;;33;25.6;41.4;PACIFICO Y FRONTERA NARINENSE;30 a 34 años;HOMBRE;33,88%;29,91%;32,43%;99,60%;14,77%;87,89%;15,17%;81,13%;15,98%;94,69%;11,94%;44,00%;46,79%;76,82%;71,14%;67,57%;0,00%;14,77%;42,05%;40,30%;0,00%;41,08%;32,03%;37,98%;85,10%;70,73%;83,24%;30,04%;11,58%;33,48%;32,92%;0,00%;65,84%;0,00%;32,92%;0,00%;32,92%;32,92%;9,96%;0,00%;93,10%;30,71%;30,71%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;87,89%;92,40%;83,11%;35,22%;82,74%;84,73%;90,41%;89,60%;92,40%
;;33;25.6;41.4;PACIFICO Y FRONTERA NARINENSE;35 a 39 años;HOMBRE;49,46%;35,14%;79,30%;79,30%;0,96%;49,46%;23,53%;28,54%;14,33%;20,02%;7,53%;39,77%;56,40%;14,74%;11,36%;9,47%;9,47%;3,78%;26,13%;79,15%;20,70%;67,79%;89,59%;53,86%;82,91%;87,56%;21,74%;64,40%;34,60%;81,09%;18,75%;0,00%;18,75%;0,00%;0,00%;0,00%;0,00%;0,00%;78,29%;0,00%;39,57%;13,22%;39,05%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;15,33%;79,30%;54,79%;40,19%;4,72%;49,82%;35,60%;6,56%;100,00%
